Date,BTC-USD,^GSPC,^IXIC
2010-12-06,,1223.1199951171875,2594.919921875
2010-12-07,,1223.75,2598.489990234375
2010-12-08,,1228.280029296875,2609.159912109375
2010-12-09,,1233.0,2616.669921875
2010-12-10,,1240.4000244140625,2637.5400390625
2010-12-13,,1240.4599609375,2624.909912109375
2010-12-14,,1241.5899658203125,2627.719970703125
2010-12-15,,1235.22998046875,2617.219970703125
2010-12-16,,1242.8699951171875,2637.31005859375
2010-12-17,,1243.9100341796875,2642.969970703125
2010-12-20,,1247.0799560546875,2649.56005859375
2010-12-21,,1254.5999755859375,2667.610107421875
2010-12-22,,1258.8399658203125,2671.47998046875
2010-12-23,,1256.77001953125,2665.60009765625
2010-12-27,,1257.5400390625,2667.27001953125
2010-12-28,,1258.510009765625,2662.8798828125
2010-12-29,,1259.780029296875,2666.929931640625
2010-12-30,,1257.8800048828125,2662.97998046875
2010-12-31,,1257.6400146484375,2652.8701171875
2011-01-03,,1271.8699951171875,2691.52001953125
2011-01-04,,1270.199951171875,2681.25
2011-01-05,,1276.56005859375,2702.199951171875
2011-01-06,,1273.8499755859375,2709.889892578125
2011-01-07,,1271.5,2703.169921875
2011-01-10,,1269.75,2707.800048828125
2011-01-11,,1274.47998046875,2716.830078125
2011-01-12,,1285.9599609375,2737.330078125
2011-01-13,,1283.760009765625,2735.2900390625
2011-01-14,,1293.239990234375,2755.300048828125
2011-01-18,,1295.02001953125,2765.85009765625
2011-01-19,,1281.9200439453125,2725.360107421875
2011-01-20,,1280.260009765625,2704.2900390625
2011-01-21,,1283.3499755859375,2689.5400390625
2011-01-24,,1290.8399658203125,2717.550048828125
2011-01-25,,1291.1800537109375,2719.25
2011-01-26,,1296.6300048828125,2739.5
2011-01-27,,1299.5400390625,2755.280029296875
2011-01-28,,1276.3399658203125,2686.889892578125
2011-01-31,,1286.1199951171875,2700.080078125
2011-02-01,,1307.5899658203125,2751.18994140625
2011-02-02,,1304.030029296875,2749.56005859375
2011-02-03,,1307.0999755859375,2753.8798828125
2011-02-04,,1310.8699951171875,2769.300048828125
2011-02-07,,1319.050048828125,2783.989990234375
2011-02-08,,1324.5699462890625,2797.050048828125
2011-02-09,,1320.8800048828125,2789.070068359375
2011-02-10,,1321.8699951171875,2790.449951171875
2011-02-11,,1329.1500244140625,2809.43994140625
2011-02-14,,1332.3199462890625,2817.179931640625
2011-02-15,,1328.010009765625,2804.35009765625
2011-02-16,,1336.3199462890625,2825.56005859375
2011-02-17,,1340.4300537109375,2831.580078125
2011-02-18,,1343.010009765625,2833.949951171875
2011-02-22,,1315.43994140625,2756.419921875
2011-02-23,,1307.4000244140625,2722.989990234375
2011-02-24,,1306.0999755859375,2737.89990234375
2011-02-25,,1319.8800048828125,2781.050048828125
2011-02-28,,1327.219970703125,2782.27001953125
2011-03-01,,1306.3299560546875,2737.409912109375
2011-03-02,,1308.43994140625,2748.070068359375
2011-03-03,,1330.969970703125,2798.739990234375
2011-03-04,,1321.1500244140625,2784.669921875
2011-03-07,,1310.1300048828125,2745.6298828125
2011-03-08,,1321.8199462890625,2765.77001953125
2011-03-09,,1320.02001953125,2751.719970703125
2011-03-10,,1295.1099853515625,2701.02001953125
2011-03-11,,1304.280029296875,2715.610107421875
2011-03-14,,1296.3900146484375,2700.969970703125
2011-03-15,,1281.8699951171875,2667.330078125
2011-03-16,,1256.8800048828125,2616.820068359375
2011-03-17,,1273.719970703125,2636.050048828125
2011-03-18,,1279.2099609375,2643.669921875
2011-03-21,,1298.3800048828125,2692.090087890625
2011-03-22,,1293.77001953125,2683.8701171875
2011-03-23,,1297.5400390625,2698.300048828125
2011-03-24,,1309.6600341796875,2736.419921875
2011-03-25,,1313.800048828125,2743.06005859375
2011-03-28,,1310.18994140625,2730.679931640625
2011-03-29,,1319.43994140625,2756.889892578125
2011-03-30,,1328.260009765625,2776.7900390625
2011-03-31,,1325.8299560546875,2781.070068359375
2011-04-01,,1332.4100341796875,2789.60009765625
2011-04-04,,1332.8699951171875,2789.18994140625
2011-04-05,,1332.6300048828125,2791.18994140625
2011-04-06,,1335.5400390625,2799.820068359375
2011-04-07,,1333.510009765625,2796.139892578125
2011-04-08,,1328.1700439453125,2780.419921875
2011-04-11,,1324.4599609375,2771.510009765625
2011-04-12,,1314.1600341796875,2744.7900390625
2011-04-13,,1314.4100341796875,2761.52001953125
2011-04-14,,1314.52001953125,2760.219970703125
2011-04-15,,1319.6800537109375,2764.64990234375
2011-04-18,,1305.1400146484375,2735.3798828125
2011-04-19,,1312.6199951171875,2744.969970703125
2011-04-20,,1330.3599853515625,2802.510009765625
2011-04-21,,1337.3800048828125,2820.159912109375
2011-04-25,,1335.25,2825.8798828125
2011-04-26,,1347.239990234375,2847.5400390625
2011-04-27,,1355.6600341796875,2869.8798828125
2011-04-28,,1360.47998046875,2872.530029296875
2011-04-29,,1363.6099853515625,2873.5400390625
2011-05-02,,1361.219970703125,2864.080078125
2011-05-03,,1356.6199951171875,2841.6201171875
2011-05-04,,1347.3199462890625,2828.22998046875
2011-05-05,,1335.0999755859375,2814.719970703125
2011-05-06,,1340.199951171875,2827.56005859375
2011-05-09,,1346.2900390625,2843.25
2011-05-10,,1357.1600341796875,2871.889892578125
2011-05-11,,1342.0799560546875,2845.06005859375
2011-05-12,,1348.6500244140625,2863.0400390625
2011-05-13,,1337.77001953125,2828.469970703125
2011-05-16,,1329.469970703125,2782.31005859375
2011-05-17,,1328.97998046875,2783.2099609375
2011-05-18,,1340.6800537109375,2815.0
2011-05-19,,1343.5999755859375,2823.31005859375
2011-05-20,,1333.27001953125,2803.320068359375
2011-05-23,,1317.3699951171875,2758.89990234375
2011-05-24,,1316.280029296875,2746.159912109375
2011-05-25,,1320.469970703125,2761.3798828125
2011-05-26,,1325.68994140625,2782.919921875
2011-05-27,,1331.0999755859375,2796.860107421875
2011-05-31,,1345.199951171875,2835.300048828125
2011-06-01,,1314.550048828125,2769.18994140625
2011-06-02,,1312.93994140625,2773.31005859375
2011-06-03,,1300.1600341796875,2732.780029296875
2011-06-06,,1286.1700439453125,2702.56005859375
2011-06-07,,1284.93994140625,2701.56005859375
2011-06-08,,1279.56005859375,2675.3798828125
2011-06-09,,1289.0,2684.8701171875
2011-06-10,,1270.97998046875,2643.72998046875
2011-06-13,,1271.8299560546875,2639.68994140625
2011-06-14,,1287.8699951171875,2678.719970703125
2011-06-15,,1265.4200439453125,2631.4599609375
2011-06-16,,1267.6400146484375,2623.699951171875
2011-06-17,,1271.5,2616.47998046875
2011-06-20,,1278.3599853515625,2629.659912109375
2011-06-21,,1295.52001953125,2687.260009765625
2011-06-22,,1287.1400146484375,2669.18994140625
2011-06-23,,1283.5,2686.75
2011-06-24,,1268.449951171875,2652.889892578125
2011-06-27,,1280.0999755859375,2688.280029296875
2011-06-28,,1296.6700439453125,2729.31005859375
2011-06-29,,1307.4100341796875,2740.489990234375
2011-06-30,,1320.6400146484375,2773.52001953125
2011-07-01,,1339.6700439453125,2816.030029296875
2011-07-05,,1337.8800048828125,2825.77001953125
2011-07-06,,1339.219970703125,2834.02001953125
2011-07-07,,1353.219970703125,2872.659912109375
2011-07-08,,1343.800048828125,2859.81005859375
2011-07-11,,1319.489990234375,2802.6201171875
2011-07-12,,1313.6400146484375,2781.909912109375
2011-07-13,,1317.719970703125,2796.919921875
2011-07-14,,1308.8699951171875,2762.669921875
2011-07-15,,1316.1400146484375,2789.800048828125
2011-07-18,,1305.43994140625,2765.110107421875
2011-07-19,,1326.72998046875,2826.52001953125
2011-07-20,,1325.8399658203125,2814.22998046875
2011-07-21,,1343.800048828125,2834.429931640625
2011-07-22,,1345.02001953125,2858.830078125
2011-07-25,,1337.4300537109375,2842.800048828125
2011-07-26,,1331.93994140625,2839.9599609375
2011-07-27,,1304.8900146484375,2764.7900390625
2011-07-28,,1300.6700439453125,2766.25
2011-07-29,,1292.280029296875,2756.3798828125
2011-08-01,,1286.93994140625,2744.610107421875
2011-08-02,,1254.050048828125,2669.239990234375
2011-08-03,,1260.3399658203125,2693.070068359375
2011-08-04,,1200.0699462890625,2556.389892578125
2011-08-05,,1199.3800048828125,2532.409912109375
2011-08-08,,1119.4599609375,2357.68994140625
2011-08-09,,1172.530029296875,2482.52001953125
2011-08-10,,1120.760009765625,2381.050048828125
2011-08-11,,1172.6400146484375,2492.679931640625
2011-08-12,,1178.81005859375,2507.97998046875
2011-08-15,,1204.489990234375,2555.199951171875
2011-08-16,,1192.760009765625,2523.449951171875
2011-08-17,,1193.8900146484375,2511.47998046875
2011-08-18,,1140.6500244140625,2380.429931640625
2011-08-19,,1123.530029296875,2341.840087890625
2011-08-22,,1123.8199462890625,2345.3798828125
2011-08-23,,1162.3499755859375,2446.06005859375
2011-08-24,,1177.5999755859375,2467.68994140625
2011-08-25,,1159.27001953125,2419.6298828125
2011-08-26,,1176.800048828125,2479.85009765625
2011-08-29,,1210.0799560546875,2562.110107421875
2011-08-30,,1212.9200439453125,2576.110107421875
2011-08-31,,1218.8900146484375,2579.4599609375
2011-09-01,,1204.4200439453125,2546.0400390625
2011-09-02,,1173.969970703125,2480.330078125
2011-09-06,,1165.239990234375,2473.830078125
2011-09-07,,1198.6199951171875,2548.93994140625
2011-09-08,,1185.9000244140625,2529.139892578125
2011-09-09,,1154.22998046875,2467.989990234375
2011-09-12,,1162.27001953125,2495.090087890625
2011-09-13,,1172.8699951171875,2532.14990234375
2011-09-14,,1188.6800537109375,2572.550048828125
2011-09-15,,1209.1099853515625,2607.070068359375
2011-09-16,,1216.010009765625,2622.31005859375
2011-09-19,,1204.0899658203125,2612.830078125
2011-09-20,,1202.0899658203125,2590.239990234375
2011-09-21,,1166.760009765625,2538.18994140625
2011-09-22,,1129.56005859375,2455.669921875
2011-09-23,,1136.4300537109375,2483.22998046875
2011-09-26,,1162.949951171875,2516.68994140625
2011-09-27,,1175.3800048828125,2546.830078125
2011-09-28,,1151.06005859375,2491.580078125
2011-09-29,,1160.4000244140625,2480.760009765625
2011-09-30,,1131.4200439453125,2415.39990234375
2011-10-03,,1099.22998046875,2335.830078125
2011-10-04,,1123.949951171875,2404.820068359375
2011-10-05,,1144.030029296875,2460.510009765625
2011-10-06,,1164.969970703125,2506.820068359375
2011-10-07,,1155.4599609375,2479.35009765625
2011-10-10,,1194.8900146484375,2566.050048828125
2011-10-11,,1195.5400390625,2583.030029296875
2011-10-12,,1207.25,2604.72998046875
2011-10-13,,1203.6600341796875,2620.239990234375
2011-10-14,,1224.5799560546875,2667.85009765625
2011-10-17,,1200.8599853515625,2614.919921875
2011-10-18,,1225.3800048828125,2657.429931640625
2011-10-19,,1209.8800048828125,2604.0400390625
2011-10-20,,1215.3900146484375,2598.6201171875
2011-10-21,,1238.25,2637.4599609375
2011-10-24,,1254.18994140625,2699.43994140625
2011-10-25,,1229.050048828125,2638.419921875
2011-10-26,,1242.0,2650.669921875
2011-10-27,,1284.5899658203125,2738.6298828125
2011-10-28,,1285.0899658203125,2737.14990234375
2011-10-31,,1253.300048828125,2684.409912109375
2011-11-01,,1218.280029296875,2606.9599609375
2011-11-02,,1237.9000244140625,2639.97998046875
2011-11-03,,1261.1500244140625,2697.969970703125
2011-11-04,,1253.22998046875,2686.14990234375
2011-11-07,,1261.1199951171875,2695.25
2011-11-08,,1275.9200439453125,2727.489990234375
2011-11-09,,1229.0999755859375,2621.64990234375
2011-11-10,,1239.699951171875,2625.14990234375
2011-11-11,,1263.8499755859375,2678.75
2011-11-14,,1251.780029296875,2657.219970703125
2011-11-15,,1257.81005859375,2686.199951171875
2011-11-16,,1236.9100341796875,2639.610107421875
2011-11-17,,1216.1300048828125,2587.989990234375
2011-11-18,,1215.6500244140625,2572.5
2011-11-21,,1192.97998046875,2523.139892578125
2011-11-22,,1188.0400390625,2521.280029296875
2011-11-23,,1161.7900390625,2460.080078125
2011-11-25,,1158.6700439453125,2441.510009765625
2011-11-28,,1192.550048828125,2527.340087890625
2011-11-29,,1195.18994140625,2515.510009765625
2011-11-30,,1246.9599609375,2620.340087890625
2011-12-01,,1244.5799560546875,2626.199951171875
2011-12-02,,1244.280029296875,2626.929931640625
2011-12-05,,1257.0799560546875,2655.760009765625
2011-12-06,,1258.469970703125,2649.56005859375
2011-12-07,,1261.010009765625,2649.2099609375
2011-12-08,,1234.3499755859375,2596.3798828125
2011-12-09,,1255.18994140625,2646.85009765625
2011-12-12,,1236.469970703125,2612.260009765625
2011-12-13,,1225.72998046875,2579.27001953125
2011-12-14,,1211.8199462890625,2539.31005859375
2011-12-15,,1215.75,2541.010009765625
2011-12-16,,1219.6600341796875,2555.330078125
2011-12-19,,1205.3499755859375,2523.139892578125
2011-12-20,,1241.300048828125,2603.72998046875
2011-12-21,,1243.719970703125,2577.969970703125
2011-12-22,,1254.0,2599.449951171875
2011-12-23,,1265.3299560546875,2618.639892578125
2011-12-27,,1265.4300537109375,2625.199951171875
2011-12-28,,1249.6400146484375,2589.97998046875
2011-12-29,,1263.02001953125,2613.739990234375
2011-12-30,,1257.5999755859375,2605.14990234375
2012-01-03,,1277.06005859375,2648.719970703125
2012-01-04,,1277.300048828125,2648.360107421875
2012-01-05,,1281.06005859375,2669.860107421875
2012-01-06,,1277.81005859375,2674.219970703125
2012-01-09,,1280.699951171875,2676.56005859375
2012-01-10,,1292.0799560546875,2702.5
2012-01-11,,1292.47998046875,2710.760009765625
2012-01-12,,1295.5,2724.699951171875
2012-01-13,,1289.0899658203125,2710.669921875
2012-01-17,,1293.6700439453125,2728.080078125
2012-01-18,,1308.0400390625,2769.7099609375
2012-01-19,,1314.5,2788.330078125
2012-01-20,,1315.3800048828125,2786.699951171875
2012-01-23,,1316.0,2784.169921875
2012-01-24,,1314.6500244140625,2786.639892578125
2012-01-25,,1326.06005859375,2818.31005859375
2012-01-26,,1318.4300537109375,2805.280029296875
2012-01-27,,1316.3299560546875,2816.550048828125
2012-01-30,,1313.010009765625,2811.93994140625
2012-01-31,,1312.4100341796875,2813.840087890625
2012-02-01,,1324.0899658203125,2848.27001953125
2012-02-02,,1325.5400390625,2859.679931640625
2012-02-03,,1344.9000244140625,2905.659912109375
2012-02-06,,1344.3299560546875,2901.989990234375
2012-02-07,,1347.050048828125,2904.080078125
2012-02-08,,1349.9599609375,2915.860107421875
2012-02-09,,1351.949951171875,2927.22998046875
2012-02-10,,1342.6400146484375,2903.8798828125
2012-02-13,,1351.77001953125,2931.389892578125
2012-02-14,,1350.5,2931.830078125
2012-02-15,,1343.22998046875,2915.830078125
2012-02-16,,1358.0400390625,2959.85009765625
2012-02-17,,1361.22998046875,2951.780029296875
2012-02-21,,1362.2099609375,2948.570068359375
2012-02-22,,1357.6600341796875,2933.169921875
2012-02-23,,1363.4599609375,2956.97998046875
2012-02-24,,1365.739990234375,2963.75
2012-02-27,,1367.5899658203125,2966.159912109375
2012-02-28,,1372.1800537109375,2986.760009765625
2012-02-29,,1365.6800537109375,2966.889892578125
2012-03-01,,1374.0899658203125,2988.969970703125
2012-03-02,,1369.6300048828125,2976.18994140625
2012-03-05,,1364.3299560546875,2950.47998046875
2012-03-06,,1343.3599853515625,2910.320068359375
2012-03-07,,1352.6300048828125,2935.68994140625
2012-03-08,,1365.9100341796875,2970.419921875
2012-03-09,,1370.8699951171875,2988.340087890625
2012-03-12,,1371.0899658203125,2983.659912109375
2012-03-13,,1395.949951171875,3039.8798828125
2012-03-14,,1394.280029296875,3040.72998046875
2012-03-15,,1402.5999755859375,3056.3701171875
2012-03-16,,1404.1700439453125,3055.260009765625
2012-03-19,,1409.75,3078.320068359375
2012-03-20,,1405.52001953125,3074.14990234375
2012-03-21,,1402.8900146484375,3075.320068359375
2012-03-22,,1392.780029296875,3063.320068359375
2012-03-23,,1397.1099853515625,3067.919921875
2012-03-26,,1416.510009765625,3122.570068359375
2012-03-27,,1412.52001953125,3120.35009765625
2012-03-28,,1405.5400390625,3104.9599609375
2012-03-29,,1403.280029296875,3095.360107421875
2012-03-30,,1408.469970703125,3091.570068359375
2012-04-02,,1419.0400390625,3119.699951171875
2012-04-03,,1413.3800048828125,3113.570068359375
2012-04-04,,1398.9599609375,3068.090087890625
2012-04-05,,1398.0799560546875,3080.5
2012-04-09,,1382.199951171875,3047.080078125
2012-04-10,,1358.5899658203125,2991.219970703125
2012-04-11,,1368.7099609375,3016.4599609375
2012-04-12,,1387.5699462890625,3055.550048828125
2012-04-13,,1370.260009765625,3011.330078125
2012-04-16,,1369.5699462890625,2988.39990234375
2012-04-17,,1390.780029296875,3042.820068359375
2012-04-18,,1385.1400146484375,3031.449951171875
2012-04-19,,1376.9200439453125,3007.56005859375
2012-04-20,,1378.530029296875,3000.449951171875
2012-04-23,,1366.93994140625,2970.449951171875
2012-04-24,,1371.969970703125,2961.60009765625
2012-04-25,,1390.68994140625,3029.6298828125
2012-04-26,,1399.97998046875,3050.610107421875
2012-04-27,,1403.3599853515625,3069.199951171875
2012-04-30,,1397.9100341796875,3046.360107421875
2012-05-01,,1405.8199462890625,3050.43994140625
2012-05-02,,1402.31005859375,3059.85009765625
2012-05-03,,1391.5699462890625,3024.300048828125
2012-05-04,,1369.0999755859375,2956.340087890625
2012-05-07,,1369.5799560546875,2957.760009765625
2012-05-08,,1363.719970703125,2946.27001953125
2012-05-09,,1354.5799560546875,2934.7099609375
2012-05-10,,1357.989990234375,2933.639892578125
2012-05-11,,1353.3900146484375,2933.820068359375
2012-05-14,,1338.3499755859375,2902.580078125
2012-05-15,,1330.6600341796875,2893.760009765625
2012-05-16,,1324.800048828125,2874.0400390625
2012-05-17,,1304.8599853515625,2813.68994140625
2012-05-18,,1295.219970703125,2778.7900390625
2012-05-21,,1315.989990234375,2847.2099609375
2012-05-22,,1316.6300048828125,2839.080078125
2012-05-23,,1318.8599853515625,2850.1201171875
2012-05-24,,1320.6800537109375,2839.3798828125
2012-05-25,,1317.8199462890625,2837.530029296875
2012-05-29,,1332.4200439453125,2870.989990234375
2012-05-30,,1313.3199462890625,2837.360107421875
2012-05-31,,1310.3299560546875,2827.340087890625
2012-06-01,,1278.0400390625,2747.47998046875
2012-06-04,,1278.1800537109375,2760.010009765625
2012-06-05,,1285.5,2778.110107421875
2012-06-06,,1315.1300048828125,2844.719970703125
2012-06-07,,1314.989990234375,2831.02001953125
2012-06-08,,1325.6600341796875,2858.419921875
2012-06-11,,1308.9300537109375,2809.72998046875
2012-06-12,,1324.1800537109375,2843.070068359375
2012-06-13,,1314.8800048828125,2818.610107421875
2012-06-14,,1329.0999755859375,2836.330078125
2012-06-15,,1342.8399658203125,2872.800048828125
2012-06-18,,1344.780029296875,2895.330078125
2012-06-19,,1357.97998046875,2929.760009765625
2012-06-20,,1355.68994140625,2930.449951171875
2012-06-21,,1325.510009765625,2859.090087890625
2012-06-22,,1335.02001953125,2892.419921875
2012-06-25,,1313.719970703125,2836.159912109375
2012-06-26,,1319.989990234375,2854.06005859375
2012-06-27,,1331.8499755859375,2875.320068359375
2012-06-28,,1329.0400390625,2849.489990234375
2012-06-29,,1362.1600341796875,2935.050048828125
2012-07-02,,1365.510009765625,2951.22998046875
2012-07-03,,1374.02001953125,2976.080078125
2012-07-05,,1367.5799560546875,2976.1201171875
2012-07-06,,1354.6800537109375,2937.330078125
2012-07-09,,1352.4599609375,2931.77001953125
2012-07-10,,1341.469970703125,2902.330078125
2012-07-11,,1341.449951171875,2887.97998046875
2012-07-12,,1334.760009765625,2866.18994140625
2012-07-13,,1356.780029296875,2908.469970703125
2012-07-16,,1353.6400146484375,2896.93994140625
2012-07-17,,1363.6700439453125,2910.0400390625
2012-07-18,,1372.780029296875,2942.60009765625
2012-07-19,,1376.510009765625,2965.89990234375
2012-07-20,,1362.6600341796875,2925.300048828125
2012-07-23,,1350.52001953125,2890.14990234375
2012-07-24,,1338.31005859375,2862.989990234375
2012-07-25,,1337.8900146484375,2854.239990234375
2012-07-26,,1360.02001953125,2893.25
2012-07-27,,1385.969970703125,2958.090087890625
2012-07-30,,1385.300048828125,2945.840087890625
2012-07-31,,1379.3199462890625,2939.52001953125
2012-08-01,,1375.3199462890625,2920.2099609375
2012-08-02,,1365.0,2909.77001953125
2012-08-03,,1390.989990234375,2967.89990234375
2012-08-06,,1394.22998046875,2989.909912109375
2012-08-07,,1401.3499755859375,3015.860107421875
2012-08-08,,1402.219970703125,3011.25
2012-08-09,,1402.800048828125,3018.639892578125
2012-08-10,,1405.8699951171875,3020.860107421875
2012-08-13,,1404.1099853515625,3022.52001953125
2012-08-14,,1403.9300537109375,3016.97998046875
2012-08-15,,1405.530029296875,3030.929931640625
2012-08-16,,1415.510009765625,3062.389892578125
2012-08-17,,1418.1600341796875,3076.590087890625
2012-08-20,,1418.1300048828125,3076.2099609375
2012-08-21,,1413.1700439453125,3067.260009765625
2012-08-22,,1413.489990234375,3073.669921875
2012-08-23,,1402.0799560546875,3053.39990234375
2012-08-24,,1411.1300048828125,3069.7900390625
2012-08-27,,1410.43994140625,3073.18994140625
2012-08-28,,1409.300048828125,3077.139892578125
2012-08-29,,1410.489990234375,3081.18994140625
2012-08-30,,1399.47998046875,3048.7099609375
2012-08-31,,1406.5799560546875,3066.9599609375
2012-09-04,,1404.93994140625,3075.06005859375
2012-09-05,,1403.43994140625,3069.27001953125
2012-09-06,,1432.1199951171875,3135.81005859375
2012-09-07,,1437.9200439453125,3136.419921875
2012-09-10,,1429.0799560546875,3104.02001953125
2012-09-11,,1433.56005859375,3104.530029296875
2012-09-12,,1436.56005859375,3114.31005859375
2012-09-13,,1459.989990234375,3155.830078125
2012-09-14,,1465.77001953125,3183.949951171875
2012-09-17,,1461.18994140625,3178.669921875
2012-09-18,,1459.3199462890625,3177.800048828125
2012-09-19,,1461.050048828125,3182.6201171875
2012-09-20,,1460.260009765625,3175.9599609375
2012-09-21,,1460.1500244140625,3179.9599609375
2012-09-24,,1456.8900146484375,3160.780029296875
2012-09-25,,1441.5899658203125,3117.72998046875
2012-09-26,,1433.3199462890625,3093.699951171875
2012-09-27,,1447.1500244140625,3136.60009765625
2012-09-28,,1440.6700439453125,3116.22998046875
2012-10-01,,1444.489990234375,3113.530029296875
2012-10-02,,1445.75,3120.0400390625
2012-10-03,,1450.989990234375,3135.22998046875
2012-10-04,,1461.4000244140625,3149.4599609375
2012-10-05,,1460.9300537109375,3136.18994140625
2012-10-08,,1455.8800048828125,3112.35009765625
2012-10-09,,1441.47998046875,3065.02001953125
2012-10-10,,1432.56005859375,3051.780029296875
2012-10-11,,1432.8399658203125,3049.409912109375
2012-10-12,,1428.5899658203125,3044.110107421875
2012-10-15,,1440.1300048828125,3064.179931640625
2012-10-16,,1454.9200439453125,3101.169921875
2012-10-17,,1460.9100341796875,3104.1201171875
2012-10-18,,1457.3399658203125,3072.8701171875
2012-10-19,,1433.18994140625,3005.6201171875
2012-10-22,,1433.8199462890625,3016.9599609375
2012-10-23,,1413.1099853515625,2990.4599609375
2012-10-24,,1408.75,2981.699951171875
2012-10-25,,1412.969970703125,2986.1201171875
2012-10-26,,1411.93994140625,2987.949951171875
2012-10-31,,1412.1600341796875,2977.22998046875
2012-11-01,,1427.5899658203125,3020.06005859375
2012-11-02,,1414.199951171875,2982.1298828125
2012-11-05,,1417.260009765625,2999.659912109375
2012-11-06,,1428.3900146484375,3011.929931640625
2012-11-07,,1394.530029296875,2937.2900390625
2012-11-08,,1377.510009765625,2895.580078125
2012-11-09,,1379.8499755859375,2904.8701171875
2012-11-12,,1380.030029296875,2904.25
2012-11-13,,1374.530029296875,2883.889892578125
2012-11-14,,1355.489990234375,2846.81005859375
2012-11-15,,1353.3299560546875,2836.93994140625
2012-11-16,,1359.8800048828125,2853.1298828125
2012-11-19,,1386.8900146484375,2916.070068359375
2012-11-20,,1387.81005859375,2916.679931640625
2012-11-21,,1391.030029296875,2926.550048828125
2012-11-23,,1409.1500244140625,2966.85009765625
2012-11-26,,1406.2900390625,2976.780029296875
2012-11-27,,1398.93994140625,2967.7900390625
2012-11-28,,1409.9300537109375,2991.780029296875
2012-11-29,,1415.949951171875,3012.030029296875
2012-11-30,,1416.1800537109375,3010.239990234375
2012-12-03,,1409.4599609375,3002.199951171875
2012-12-04,,1407.050048828125,2996.68994140625
2012-12-05,,1409.280029296875,2973.699951171875
2012-12-06,,1413.93994140625,2989.27001953125
2012-12-07,,1418.0699462890625,2978.0400390625
2012-12-10,,1418.550048828125,2986.9599609375
2012-12-11,,1427.8399658203125,3022.300048828125
2012-12-12,,1428.47998046875,3013.81005859375
2012-12-13,,1419.449951171875,2992.159912109375
2012-12-14,,1413.5799560546875,2971.330078125
2012-12-17,,1430.3599853515625,3010.60009765625
2012-12-18,,1446.7900390625,3054.530029296875
2012-12-19,,1435.81005859375,3044.360107421875
2012-12-20,,1443.68994140625,3050.389892578125
2012-12-21,,1430.1500244140625,3021.010009765625
2012-12-24,,1426.6600341796875,3012.60009765625
2012-12-26,,1419.8299560546875,2990.159912109375
2012-12-27,,1418.0999755859375,2985.909912109375
2012-12-28,,1402.4300537109375,2960.31005859375
2012-12-31,,1426.18994140625,3019.510009765625
2013-01-02,,1462.4200439453125,3112.260009765625
2013-01-03,,1459.3699951171875,3100.570068359375
2013-01-04,,1466.469970703125,3101.659912109375
2013-01-07,,1461.8900146484375,3098.81005859375
2013-01-08,,1457.1500244140625,3091.81005859375
2013-01-09,,1461.02001953125,3105.81005859375
2013-01-10,,1472.1199951171875,3121.760009765625
2013-01-11,,1472.050048828125,3125.6298828125
2013-01-14,,1470.6800537109375,3117.5
2013-01-15,,1472.3399658203125,3110.780029296875
2013-01-16,,1472.6300048828125,3117.5400390625
2013-01-17,,1480.93994140625,3136.0
2013-01-18,,1485.97998046875,3134.7099609375
2013-01-22,,1492.56005859375,3143.179931640625
2013-01-23,,1494.81005859375,3153.669921875
2013-01-24,,1494.8199462890625,3130.3798828125
2013-01-25,,1502.9599609375,3149.7099609375
2013-01-28,,1500.1800537109375,3154.300048828125
2013-01-29,,1507.8399658203125,3153.659912109375
2013-01-30,,1501.9599609375,3142.31005859375
2013-01-31,,1498.1099853515625,3142.1298828125
2013-02-01,,1513.1700439453125,3179.10009765625
2013-02-04,,1495.7099609375,3131.169921875
2013-02-05,,1511.2900390625,3171.580078125
2013-02-06,,1512.1199951171875,3168.47998046875
2013-02-07,,1509.3900146484375,3165.1298828125
2013-02-08,,1517.9300537109375,3193.8701171875
2013-02-11,,1517.010009765625,3192.0
2013-02-12,,1519.4300537109375,3186.489990234375
2013-02-13,,1520.3299560546875,3196.8798828125
2013-02-14,,1521.3800048828125,3198.659912109375
2013-02-15,,1519.7900390625,3192.030029296875
2013-02-19,,1530.93994140625,3213.590087890625
2013-02-20,,1511.949951171875,3164.409912109375
2013-02-21,,1502.4200439453125,3131.489990234375
2013-02-22,,1515.5999755859375,3161.820068359375
2013-02-25,,1487.8499755859375,3116.25
2013-02-26,,1496.93994140625,3129.64990234375
2013-02-27,,1515.989990234375,3162.260009765625
2013-02-28,,1514.6800537109375,3160.18994140625
2013-03-01,,1518.199951171875,3169.739990234375
2013-03-04,,1525.199951171875,3182.030029296875
2013-03-05,,1539.7900390625,3224.1298828125
2013-03-06,,1541.4599609375,3222.3701171875
2013-03-07,,1544.260009765625,3232.090087890625
2013-03-08,,1551.1800537109375,3244.3701171875
2013-03-11,,1556.219970703125,3252.8701171875
2013-03-12,,1552.47998046875,3242.320068359375
2013-03-13,,1554.52001953125,3245.1201171875
2013-03-14,,1563.22998046875,3258.929931640625
2013-03-15,,1560.699951171875,3249.070068359375
2013-03-18,,1552.0999755859375,3237.590087890625
2013-03-19,,1548.3399658203125,3229.10009765625
2013-03-20,,1558.7099609375,3254.18994140625
2013-03-21,,1545.800048828125,3222.60009765625
2013-03-22,,1556.8900146484375,3245.0
2013-03-25,,1551.68994140625,3235.300048828125
