RIC,DateTimeL,Type,Price,Volume,L1 Bid,L1 Ask,Trade Sign
 AGLJ.J,736334.465736, Quote,0.0,0.0,6361.0,6376.0,0
 AGLJ.J,736334.465737, Quote,0.0,0.0,6362.0,6378.0,0
 AGLJ.J,736334.465739, Quote,0.0,0.0,6356.0,6377.0,0
 AGLJ.J,736334.465741, Quote,0.0,0.0,6363.0,6378.0,0
 AGLJ.J,736334.465752, Quote,0.0,0.0,6362.0,6377.0,0
 AGLJ.J,736334.465752, Quote,0.0,0.0,6362.0,6378.0,0
 AGLJ.J,736334.465753, Quote,0.0,0.0,6362.0,6378.0,0
 AGLJ.J,736334.465754, Quote,0.0,0.0,6362.0,6377.0,0
 AGLJ.J,736334.465754, Quote,0.0,0.0,6362.0,6376.0,0
 AGLJ.J,736334.465755, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.465756, Quote,0.0,0.0,6363.0,6376.0,0
 AGLJ.J,736334.465757, Quote,0.0,0.0,6357.0,6375.0,0
 AGLJ.J,736334.465759, Quote,0.0,0.0,6356.0,6373.0,0
 AGLJ.J,736334.465759, Quote,0.0,0.0,6357.0,6373.0,0
 AGLJ.J,736334.46576, Quote,0.0,0.0,6358.0,6374.0,0
 AGLJ.J,736334.465762, Quote,0.0,0.0,6358.0,6375.0,0
 AGLJ.J,736334.465762, Quote,0.0,0.0,6355.0,6375.0,0
 AGLJ.J,736334.465764, Quote,0.0,0.0,6360.0,6375.0,0
 AGLJ.J,736334.465765, Quote,0.0,0.0,6360.0,6375.0,0
 AGLJ.J,736334.465767, Quote,0.0,0.0,6355.0,6375.0,0
 AGLJ.J,736334.465768, Quote,0.0,0.0,6355.0,6375.0,0
 AGLJ.J,736334.465769, Quote,0.0,0.0,6360.0,6375.0,0
 AGLJ.J,736334.465769, Quote,0.0,0.0,6361.0,6375.0,0
 AGLJ.J,736334.465769, Quote,0.0,0.0,6360.0,6375.0,0
 AGLJ.J,736334.465792, Quote,0.0,0.0,6360.0,6375.0,0
 AGLJ.J,736334.4658, Quote,0.0,0.0,6361.0,6375.0,0
 AGLJ.J,736334.4658, Quote,0.0,0.0,6361.0,6375.0,0
 AGLJ.J,736334.465802, Quote,0.0,0.0,6361.0,6375.0,0
 AGLJ.J,736334.465802, Quote,0.0,0.0,6358.0,6375.0,0
 AGLJ.J,736334.465804, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.465806, Quote,0.0,0.0,6356.0,6375.0,0
 AGLJ.J,736334.465806, Quote,0.0,0.0,6356.0,6375.0,0
 AGLJ.J,736334.465807, Quote,0.0,0.0,6355.0,6375.0,0
 AGLJ.J,736334.465807, Quote,0.0,0.0,6358.0,6375.0,0
 AGLJ.J,736334.465809, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.46581, Quote,0.0,0.0,6358.0,6375.0,0
 AGLJ.J,736334.465811, Quote,0.0,0.0,6356.0,6375.0,0
 AGLJ.J,736334.465812, Quote,0.0,0.0,6356.0,6375.0,0
 AGLJ.J,736334.465812, Quote,0.0,0.0,6355.0,6375.0,0
 AGLJ.J,736334.465813, Quote,0.0,0.0,6355.0,6375.0,0
 AGLJ.J,736334.465813, Quote,0.0,0.0,6358.0,6375.0,0
 AGLJ.J,736334.465815, Quote,0.0,0.0,6358.0,6375.0,0
 AGLJ.J,736334.465817, Quote,0.0,0.0,6358.0,6375.0,0
 AGLJ.J,736334.465829, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.465831, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.465832, Quote,0.0,0.0,6356.0,6375.0,0
 AGLJ.J,736334.465832, Quote,0.0,0.0,6357.0,6375.0,0
 AGLJ.J,736334.465834, Quote,0.0,0.0,6360.0,6375.0,0
 AGLJ.J,736334.465855, Quote,0.0,0.0,6360.0,6375.0,0
 AGLJ.J,736334.465856, Quote,0.0,0.0,6361.0,6375.0,0
 AGLJ.J,736334.46586, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.465887, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.465889, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.46589, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.466058, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.46606, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.466063, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.466065, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.466073, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.466095, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.466176, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.466178, Quote,0.0,0.0,6357.0,6375.0,0
 AGLJ.J,736334.46618, Quote,0.0,0.0,6358.0,6375.0,0
 AGLJ.J,736334.466182, Quote,0.0,0.0,6357.0,6375.0,0
 AGLJ.J,736334.466183, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466184, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466199, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466202, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466217, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466223, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466236, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466238, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466238, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466239, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.46624, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466242, Quote,0.0,0.0,6357.0,6375.0,0
 AGLJ.J,736334.466242, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466242, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466244, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466244, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466246, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466249, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466251, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466256, Quote,0.0,0.0,6359.0,6375.0,0
 AGLJ.J,736334.466257, Quote,0.0,0.0,6360.0,6375.0,0
 AGLJ.J,736334.466258, Quote,0.0,0.0,6360.0,6375.0,0
 AGLJ.J,736334.466258, Quote,0.0,0.0,6361.0,6375.0,0
 AGLJ.J,736334.466259, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.46626, Quote,0.0,0.0,6362.0,6375.0,0
 AGLJ.J,736334.46626, Quote,0.0,0.0,6363.0,6375.0,0
 AGLJ.J,736334.466261, Quote,0.0,0.0,6363.0,6375.0,0
 AGLJ.J,736334.466262, Quote,0.0,0.0,6364.0,6375.0,0
 AGLJ.J,736334.466263, Trade,6375.0,209.0,0.0,0.0,1
 AGLJ.J,736334.466263, Quote,0.0,0.0,6365.0,6375.0,0
 AGLJ.J,736334.466265, Quote,0.0,0.0,6366.0,6375.0,0
 AGLJ.J,736334.466265, Quote,0.0,0.0,6367.0,6375.0,0
 AGLJ.J,736334.466266, Quote,0.0,0.0,6367.0,6375.0,0
 AGLJ.J,736334.466272, Quote,0.0,0.0,6370.0,6375.0,0
 AGLJ.J,736334.466276, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466277, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466279, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.46629, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466301, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466303, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466317, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466333, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466339, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466341, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466342, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.46636, Trade,6372.0,565.0,0.0,0.0,-1
 AGLJ.J,736334.46636, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466385, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466387, Quote,0.0,0.0,6371.0,6375.0,0
 AGLJ.J,736334.466387, Quote,0.0,0.0,6370.0,6378.0,0
 AGLJ.J,736334.466388, Quote,0.0,0.0,6370.0,6378.0,0
 AGLJ.J,736334.466391, Quote,0.0,0.0,6366.0,6378.0,0
 AGLJ.J,736334.466394, Quote,0.0,0.0,6366.0,6378.0,0
 AGLJ.J,736334.466395, Quote,0.0,0.0,6367.0,6378.0,0
 AGLJ.J,736334.466396, Quote,0.0,0.0,6367.0,6378.0,0
 AGLJ.J,736334.466407, Quote,0.0,0.0,6367.0,6378.0,0
 AGLJ.J,736334.46642, Trade,6371.0,43.0,0.0,0.0,-1
 AGLJ.J,736334.46642, Quote,0.0,0.0,6369.0,6371.0,0
 AGLJ.J,736334.466425, Trade,6378.0,2007.0,0.0,0.0,1
 AGLJ.J,736334.466425, Quote,0.0,0.0,6371.0,6378.0,0
 AGLJ.J,736334.466425, Quote,0.0,0.0,6371.0,6388.0,0
 AGLJ.J,736334.466427, Quote,0.0,0.0,6371.0,6389.0,0
 AGLJ.J,736334.466427, Quote,0.0,0.0,6372.0,6389.0,0
 AGLJ.J,736334.466429, Quote,0.0,0.0,6371.0,6389.0,0
 AGLJ.J,736334.466431, Quote,0.0,0.0,6374.0,6389.0,0
 AGLJ.J,736334.466432, Quote,0.0,0.0,6374.0,6389.0,0
 AGLJ.J,736334.466433, Quote,0.0,0.0,6374.0,6389.0,0
 AGLJ.J,736334.466433, Quote,0.0,0.0,6373.0,6389.0,0
 AGLJ.J,736334.466434, Quote,0.0,0.0,6374.0,6389.0,0
 AGLJ.J,736334.466434, Quote,0.0,0.0,6373.0,6387.0,0
 AGLJ.J,736334.466435, Quote,0.0,0.0,6370.0,6387.0,0
 AGLJ.J,736334.466436, Quote,0.0,0.0,6374.0,6387.0,0
 AGLJ.J,736334.466437, Quote,0.0,0.0,6374.0,6388.0,0
 AGLJ.J,736334.466437, Quote,0.0,0.0,6374.0,6389.0,0
 AGLJ.J,736334.466438, Quote,0.0,0.0,6371.0,6389.0,0
 AGLJ.J,736334.46644, Quote,0.0,0.0,6374.0,6389.0,0
 AGLJ.J,736334.46645, Quote,0.0,0.0,6375.0,6389.0,0
 AGLJ.J,736334.466451, Quote,0.0,0.0,6375.0,6389.0,0
 AGLJ.J,736334.466452, Quote,0.0,0.0,6370.0,6387.0,0
 AGLJ.J,736334.466452, Quote,0.0,0.0,6371.0,6387.0,0
 AGLJ.J,736334.466452, Quote,0.0,0.0,6371.0,6387.0,0
 AGLJ.J,736334.466453, Quote,0.0,0.0,6371.0,6388.0,0
 AGLJ.J,736334.466454, Quote,0.0,0.0,6376.0,6389.0,0
 AGLJ.J,736334.466455, Quote,0.0,0.0,6376.0,6389.0,0
 AGLJ.J,736334.466456, Quote,0.0,0.0,6372.0,6388.0,0
 AGLJ.J,736334.466457, Quote,0.0,0.0,6372.0,6388.0,0
 AGLJ.J,736334.466459, Quote,0.0,0.0,6373.0,6389.0,0
 AGLJ.J,736334.46647, Quote,0.0,0.0,6373.0,6388.0,0
 AGLJ.J,736334.466471, Quote,0.0,0.0,6373.0,6388.0,0
 AGLJ.J,736334.466471, Quote,0.0,0.0,6372.0,6388.0,0
 AGLJ.J,736334.466472, Quote,0.0,0.0,6372.0,6387.0,0
 AGLJ.J,736334.466472, Quote,0.0,0.0,6370.0,6386.0,0
 AGLJ.J,736334.466474, Quote,0.0,0.0,6372.0,6386.0,0
 AGLJ.J,736334.466476, Quote,0.0,0.0,6370.0,6386.0,0
 AGLJ.J,736334.466478, Quote,0.0,0.0,6370.0,6387.0,0
 AGLJ.J,736334.466484, Quote,0.0,0.0,6370.0,6385.0,0
 AGLJ.J,736334.466484, Quote,0.0,0.0,6370.0,6385.0,0
 AGLJ.J,736334.466486, Quote,0.0,0.0,6370.0,6384.0,0
 AGLJ.J,736334.466488, Trade,6370.0,800.0,0.0,0.0,-1
 AGLJ.J,736334.466488, Quote,0.0,0.0,6365.0,6381.0,0
 AGLJ.J,736334.466488, Quote,0.0,0.0,6365.0,6380.0,0
 AGLJ.J,736334.466489, Quote,0.0,0.0,6349.0,6380.0,0
 AGLJ.J,736334.466489, Quote,0.0,0.0,6349.0,6378.0,0
 AGLJ.J,736334.46649, Quote,0.0,0.0,6365.0,6378.0,0
 AGLJ.J,736334.466491, Quote,0.0,0.0,6365.0,6379.0,0
 AGLJ.J,736334.466492, Quote,0.0,0.0,6365.0,6378.0,0
 AGLJ.J,736334.466492, Quote,0.0,0.0,6360.0,6378.0,0
 AGLJ.J,736334.466492, Quote,0.0,0.0,6359.0,6377.0,0
 AGLJ.J,736334.466493, Quote,0.0,0.0,6349.0,6377.0,0
 AGLJ.J,736334.466493, Quote,0.0,0.0,6349.0,6377.0,0
 AGLJ.J,736334.466494, Quote,0.0,0.0,6349.0,6375.0,0
 AGLJ.J,736334.466494, Quote,0.0,0.0,6349.0,6374.0,0
 AGLJ.J,736334.466495, Quote,0.0,0.0,6352.0,6374.0,0
 AGLJ.J,736334.466496, Quote,0.0,0.0,6352.0,6374.0,0
 AGLJ.J,736334.466497, Quote,0.0,0.0,6352.0,6374.0,0
 AGLJ.J,736334.466497, Quote,0.0,0.0,6352.0,6374.0,0
 AGLJ.J,736334.466499, Quote,0.0,0.0,6354.0,6374.0,0
 AGLJ.J,736334.466499, Quote,0.0,0.0,6353.0,6374.0,0
 AGLJ.J,736334.466501, Quote,0.0,0.0,6349.0,6373.0,0
 AGLJ.J,736334.466502, Quote,0.0,0.0,6351.0,6374.0,0
 AGLJ.J,736334.466503, Quote,0.0,0.0,6354.0,6373.0,0
 AGLJ.J,736334.466503, Quote,0.0,0.0,6354.0,6373.0,0
 AGLJ.J,736334.466505, Quote,0.0,0.0,6353.0,6373.0,0
 AGLJ.J,736334.466506, Quote,0.0,0.0,6350.0,6373.0,0
 AGLJ.J,736334.466506, Quote,0.0,0.0,6350.0,6373.0,0
 AGLJ.J,736334.466507, Quote,0.0,0.0,6354.0,6373.0,0
 AGLJ.J,736334.466508, Quote,0.0,0.0,6354.0,6373.0,0
 AGLJ.J,736334.46651, Quote,0.0,0.0,6354.0,6373.0,0
 AGLJ.J,736334.466528, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.46653, Quote,0.0,0.0,6348.0,6373.0,0
 AGLJ.J,736334.466532, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.466532, Quote,0.0,0.0,6355.0,6372.0,0
 AGLJ.J,736334.466534, Quote,0.0,0.0,6355.0,6372.0,0
 AGLJ.J,736334.466752, Quote,0.0,0.0,6355.0,6372.0,0
 AGLJ.J,736334.466755, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.466758, Quote,0.0,0.0,6355.0,6372.0,0
 AGLJ.J,736334.46676, Quote,0.0,0.0,6355.0,6372.0,0
 AGLJ.J,736334.466778, Quote,0.0,0.0,6355.0,6372.0,0
 AGLJ.J,736334.466788, Quote,0.0,0.0,6355.0,6372.0,0
 AGLJ.J,736334.46685, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.466853, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.466859, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.46686, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.466909, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.466926, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.466996, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.467006, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.467008, Quote,0.0,0.0,6355.0,6373.0,0
 AGLJ.J,736334.467041, Quote,0.0,0.0,6355.0,6372.0,0
 AGLJ.J,736334.467041, Quote,0.0,0.0,6355.0,6372.0,0
 AGLJ.J,736334.467043, Quote,0.0,0.0,6355.0,6372.0,0
 AGLJ.J,736334.467048, Quote,0.0,0.0,6355.0,6371.0,0
 AGLJ.J,736334.467051, Quote,0.0,0.0,6355.0,6370.0,0
 AGLJ.J,736334.467053, Quote,0.0,0.0,6355.0,6370.0,0
 AGLJ.J,736334.467055, Quote,0.0,0.0,6355.0,6370.0,0
 AGLJ.J,736334.467067, Quote,0.0,0.0,6355.0,6369.0,0
 AGLJ.J,736334.467069, Quote,0.0,0.0,6355.0,6369.0,0
 AGLJ.J,736334.467073, Quote,0.0,0.0,6355.0,6367.0,0
 AGLJ.J,736334.467102, Quote,0.0,0.0,6355.0,6367.0,0
 AGLJ.J,736334.467144, Quote,0.0,0.0,6355.0,6367.0,0
 AGLJ.J,736334.467146, Quote,0.0,0.0,6355.0,6366.0,0
 AGLJ.J,736334.467148, Quote,0.0,0.0,6355.0,6366.0,0
 AGLJ.J,736334.46719, Quote,0.0,0.0,6355.0,6366.0,0
 AGLJ.J,736334.46719, Trade,6355.0,450.0,0.0,0.0,-1
 AGLJ.J,736334.46719, Quote,0.0,0.0,6341.0,6365.0,0
 AGLJ.J,736334.467191, Quote,0.0,0.0,6341.0,6365.0,0
 AGLJ.J,736334.467191, Quote,0.0,0.0,6341.0,6365.0,0
 AGLJ.J,736334.467192, Quote,0.0,0.0,6341.0,6365.0,0
 AGLJ.J,736334.467192, Quote,0.0,0.0,6342.0,6365.0,0
 AGLJ.J,736334.467193, Quote,0.0,0.0,6343.0,6365.0,0
 AGLJ.J,736334.467193, Quote,0.0,0.0,6343.0,6355.0,0
 AGLJ.J,736334.467194, Quote,0.0,0.0,6343.0,6355.0,0
 AGLJ.J,736334.467195, Quote,0.0,0.0,6341.0,6355.0,0
 AGLJ.J,736334.467197, Quote,0.0,0.0,6343.0,6355.0,0
 AGLJ.J,736334.467197, Quote,0.0,0.0,6344.0,6355.0,0
 AGLJ.J,736334.467216, Quote,0.0,0.0,6345.0,6364.0,0
 AGLJ.J,736334.467218, Quote,0.0,0.0,6341.0,6364.0,0
 AGLJ.J,736334.46722, Quote,0.0,0.0,6346.0,6364.0,0
 AGLJ.J,736334.467222, Quote,0.0,0.0,6347.0,6364.0,0
 AGLJ.J,736334.467224, Quote,0.0,0.0,6346.0,6364.0,0
 AGLJ.J,736334.467226, Quote,0.0,0.0,6340.0,6364.0,0
 AGLJ.J,736334.467228, Quote,0.0,0.0,6347.0,6364.0,0
 AGLJ.J,736334.467293, Quote,0.0,0.0,6347.0,6364.0,0
 AGLJ.J,736334.467295, Quote,0.0,0.0,6341.0,6364.0,0
 AGLJ.J,736334.467297, Quote,0.0,0.0,6343.0,6364.0,0
 AGLJ.J,736334.467299, Quote,0.0,0.0,6343.0,6364.0,0
 AGLJ.J,736334.4673, Quote,0.0,0.0,6344.0,6364.0,0
 AGLJ.J,736334.467301, Quote,0.0,0.0,6344.0,6364.0,0
 AGLJ.J,736334.467333, Quote,0.0,0.0,6346.0,6364.0,0
 AGLJ.J,736334.467335, Quote,0.0,0.0,6341.0,6364.0,0
 AGLJ.J,736334.467337, Quote,0.0,0.0,6344.0,6364.0,0
 AGLJ.J,736334.467341, Quote,0.0,0.0,6344.0,6364.0,0
 AGLJ.J,736334.467353, Quote,0.0,0.0,6344.0,6363.0,0
 AGLJ.J,736334.467353, Quote,0.0,0.0,6344.0,6363.0,0
 AGLJ.J,736334.467355, Quote,0.0,0.0,6343.0,6362.0,0
 AGLJ.J,736334.467357, Quote,0.0,0.0,6345.0,6362.0,0
 AGLJ.J,736334.467359, Quote,0.0,0.0,6345.0,6362.0,0
 AGLJ.J,736334.467359, Quote,0.0,0.0,6345.0,6362.0,0
 AGLJ.J,736334.467361, Quote,0.0,0.0,6345.0,6362.0,0
 AGLJ.J,736334.467379, Quote,0.0,0.0,6345.0,6362.0,0
 AGLJ.J,736334.467426, Quote,0.0,0.0,6345.0,6362.0,0
 AGLJ.J,736334.467428, Quote,0.0,0.0,6339.0,6362.0,0
 AGLJ.J,736334.467453, Quote,0.0,0.0,6341.0,6362.0,0
 AGLJ.J,736334.467455, Quote,0.0,0.0,6341.0,6362.0,0
 AGLJ.J,736334.46746, Quote,0.0,0.0,6341.0,6362.0,0
 AGLJ.J,736334.467462, Quote,0.0,0.0,6341.0,6362.0,0
 AGLJ.J,736334.467464, Quote,0.0,0.0,6344.0,6362.0,0
 AGLJ.J,736334.467486, Quote,0.0,0.0,6345.0,6362.0,0
 AGLJ.J,736334.467486, Quote,0.0,0.0,6344.0,6362.0,0
 AGLJ.J,736334.467488, Quote,0.0,0.0,6343.0,6362.0,0
 AGLJ.J,736334.467488, Quote,0.0,0.0,6341.0,6362.0,0
 AGLJ.J,736334.46749, Quote,0.0,0.0,6344.0,6362.0,0
 AGLJ.J,736334.467491, Quote,0.0,0.0,6344.0,6361.0,0
 AGLJ.J,736334.467493, Quote,0.0,0.0,6341.0,6361.0,0
 AGLJ.J,736334.467493, Quote,0.0,0.0,6340.0,6360.0,0
 AGLJ.J,736334.467494, Quote,0.0,0.0,6327.0,6360.0,0
 AGLJ.J,736334.467494, Quote,0.0,0.0,6327.0,6360.0,0
 AGLJ.J,736334.467495, Quote,0.0,0.0,6343.0,6360.0,0
 AGLJ.J,736334.467495, Quote,0.0,0.0,6343.0,6359.0,0
 AGLJ.J,736334.467495, Quote,0.0,0.0,6343.0,6359.0,0
 AGLJ.J,736334.467497, Quote,0.0,0.0,6329.0,6358.0,0
 AGLJ.J,736334.467498, Quote,0.0,0.0,6338.0,6358.0,0
 AGLJ.J,736334.467499, Quote,0.0,0.0,6338.0,6357.0,0
 AGLJ.J,736334.467501, Quote,0.0,0.0,6338.0,6356.0,0
 AGLJ.J,736334.467502, Quote,0.0,0.0,6329.0,6356.0,0
 AGLJ.J,736334.467502, Quote,0.0,0.0,6329.0,6356.0,0
 AGLJ.J,736334.467503, Quote,0.0,0.0,6327.0,6356.0,0
 AGLJ.J,736334.467504, Quote,0.0,0.0,6331.0,6356.0,0
 AGLJ.J,736334.467505, Quote,0.0,0.0,6331.0,6356.0,0
 AGLJ.J,736334.467506, Quote,0.0,0.0,6331.0,6356.0,0
 AGLJ.J,736334.467508, Quote,0.0,0.0,6332.0,6356.0,0
 AGLJ.J,736334.467508, Quote,0.0,0.0,6333.0,6356.0,0
 AGLJ.J,736334.46751, Quote,0.0,0.0,6333.0,6356.0,0
 AGLJ.J,736334.467511, Quote,0.0,0.0,6333.0,6356.0,0
 AGLJ.J,736334.467512, Quote,0.0,0.0,6333.0,6356.0,0
 AGLJ.J,736334.467514, Quote,0.0,0.0,6334.0,6356.0,0
 AGLJ.J,736334.467514, Quote,0.0,0.0,6334.0,6356.0,0
 AGLJ.J,736334.467518, Quote,0.0,0.0,6335.0,6356.0,0
 AGLJ.J,736334.467518, Quote,0.0,0.0,6335.0,6356.0,0
 AGLJ.J,736334.467519, Quote,0.0,0.0,6335.0,6356.0,0
 AGLJ.J,736334.46752, Quote,0.0,0.0,6335.0,6356.0,0
 AGLJ.J,736334.46752, Quote,0.0,0.0,6328.0,6356.0,0
 AGLJ.J,736334.467521, Quote,0.0,0.0,6329.0,6356.0,0
 AGLJ.J,736334.467522, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467523, Quote,0.0,0.0,6337.0,6356.0,0
 AGLJ.J,736334.467525, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467525, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467527, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467527, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467527, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467529, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467539, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467544, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467546, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467563, Trade,6356.0,62.0,0.0,0.0,1
 AGLJ.J,736334.467563, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467565, Quote,0.0,0.0,6336.0,6356.0,0
 AGLJ.J,736334.467566, Quote,0.0,0.0,6336.0,6355.0,0
 AGLJ.J,736334.467611, Quote,0.0,0.0,6336.0,6355.0,0
 AGLJ.J,736334.467734, Quote,0.0,0.0,6336.0,6355.0,0
 AGLJ.J,736334.467736, Quote,0.0,0.0,6328.0,6355.0,0
 AGLJ.J,736334.467736, Quote,0.0,0.0,6326.0,6355.0,0
 AGLJ.J,736334.467736, Quote,0.0,0.0,6326.0,6354.0,0
 AGLJ.J,736334.467737, Quote,0.0,0.0,6329.0,6354.0,0
 AGLJ.J,736334.467738, Quote,0.0,0.0,6329.0,6354.0,0
 AGLJ.J,736334.467738, Quote,0.0,0.0,6329.0,6353.0,0
 AGLJ.J,736334.467739, Quote,0.0,0.0,6329.0,6353.0,0
 AGLJ.J,736334.46774, Quote,0.0,0.0,6327.0,6353.0,0
 AGLJ.J,736334.46774, Quote,0.0,0.0,6327.0,6353.0,0
 AGLJ.J,736334.467741, Quote,0.0,0.0,6329.0,6353.0,0
 AGLJ.J,736334.467742, Quote,0.0,0.0,6329.0,6353.0,0
 AGLJ.J,736334.467749, Quote,0.0,0.0,6330.0,6353.0,0
 AGLJ.J,736334.46775, Quote,0.0,0.0,6330.0,6353.0,0
 AGLJ.J,736334.467751, Quote,0.0,0.0,6327.0,6353.0,0
 AGLJ.J,736334.467752, Quote,0.0,0.0,6327.0,6353.0,0
 AGLJ.J,736334.467753, Quote,0.0,0.0,6331.0,6353.0,0
 AGLJ.J,736334.467759, Quote,0.0,0.0,6332.0,6352.0,0
 AGLJ.J,736334.467759, Quote,0.0,0.0,6332.0,6352.0,0
 AGLJ.J,736334.467761, Quote,0.0,0.0,6327.0,6351.0,0
 AGLJ.J,736334.467763, Quote,0.0,0.0,6333.0,6351.0,0
 AGLJ.J,736334.467764, Quote,0.0,0.0,6333.0,6351.0,0
 AGLJ.J,736334.467796, Quote,0.0,0.0,6333.0,6351.0,0
 AGLJ.J,736334.467838, Quote,0.0,0.0,6333.0,6350.0,0
 AGLJ.J,736334.467838, Quote,0.0,0.0,6333.0,6350.0,0
 AGLJ.J,736334.46784, Quote,0.0,0.0,6333.0,6349.0,0
 AGLJ.J,736334.46784, Quote,0.0,0.0,6328.0,6349.0,0
 AGLJ.J,736334.46784, Quote,0.0,0.0,6325.0,6349.0,0
 AGLJ.J,736334.467842, Quote,0.0,0.0,6325.0,6348.0,0
 AGLJ.J,736334.467842, Quote,0.0,0.0,6325.0,6348.0,0
 AGLJ.J,736334.467842, Quote,0.0,0.0,6326.0,6348.0,0
 AGLJ.J,736334.467842, Quote,0.0,0.0,6326.0,6348.0,0
 AGLJ.J,736334.467844, Quote,0.0,0.0,6328.0,6347.0,0
 AGLJ.J,736334.467844, Quote,0.0,0.0,6328.0,6347.0,0
